Site Name,Human Use,Count Height,Egg Count Index,Egg Count,Egg Count Index,Caterpillar Count,,Site Name,Human Use,EggsGround,EggsMidTree,EggsUpperTree,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,high,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,low,,,,,,,,,,
H05,High,low,,no entry,,low,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,,no entry,,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,low,0,none,0,none,,,,,,,,,,
H05,High,medium,2.5,low,2.5,none,,,,,,,,,,
H05,High,medium,2.5,low,2.5,none,,,,,,,,,,
H05,High,medium,2.5,low,2.5,none,,,,,,,,,,
H05,High,medium,2.5,low,2.5,none,,,,,,,,,,
H05,High,medium,2.5,low,2.5,none,,,,,,,,,,
H05,High,medium,2.5,low,2.5,low,,,,,,,,,,
H05,High,medium,2.5,low,2.5,none,,,,,,,,,,
H05,High,medium,2.5,low,2.5,none,,,,,,,,,,
H05,High,medium,2.5,low,2.5,none,,,,,,,,,,
H05,High,medium,2.5,low,2.5,none,,,,,,,,,,
H05,High,medium,2.5,low,2.5,none,,,,,,,,,,
H05,High,medium,2.5,low,2.5,none,,,,,,,,,,
H05,High,medium,2.5,low,2.5,none,,,,,,,,,,
H05,High,medium,2.5,low,2.5,none,,,,,,,,,,
H05,High,medium,2.5,low,2.5,low,,,,,,,,,,
H05,High,medium,2.5,low,2.5,low,,,,,,,,,,
H05,High,medium,2.5,low,2.5,none,,,,,,,,,,
H05,High,medium,2.5,low,2.5,low,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,low,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,low,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,medium,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,low,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,low,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,low,,,,,,,,,,
H05,High,medium,,no entry,,low,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,low,,,,,,,,,,
H05,High,medium,,no entry,,medium,,,,,,,,,,
H05,High,medium,,no entry,,low,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,low,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,low,,,,,,,,,,
H05,High,medium,,no entry,,low,,,,,,,,,,
H05,High,medium,,no entry,,low,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,low,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,none,,,,,,,,,,
H05,High,medium,,no entry,,low,,,,,,,,,,
H05,High,medium,,no entry,,low,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,low,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,low,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,medium,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,low,,,,,,,,,,
H05,High,medium,0,none,0,medium,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,low,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,low,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,low,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H05,High,medium,0,none,0,none,,,,,,,,,,
H06,High,high,12.5,high,12.5,none,,,,,,,,,,
H06,High,high,12.5,high,12.5,none,,,,,,,,,,
H06,High,high,12.5,high,12.5,none,,,,,,,,,,
H06,High,high,2.5,low,2.5,none,,,,,,,,,,
H06,High,high,2.5,low,2.5,none,,,,,,,,,,
H06,High,high,2.5,low,2.5,low,,,,,,,,,,
H06,High,high,2.5,low,2.5,none,,,,,,,,,,
H06,High,high,2.5,low,2.5,none,,,,,,,,,,
H06,High,high,2.5,low,2.5,medium,,,,,,,,,,
H06,High,high,7.5,medium,7.5,high,,,,,,,,,,
H06,High,high,7.5,medium,7.5,none,,,,,,,,,,
H06,High,high,7.5,medium,7.5,none,,,,,,,,,,
H06,High,high,7.5,medium,7.5,medium,,,,,,,,,,
H06,High,high,7.5,medium,7.5,none,,,,,,,,,,
H06,High,high,7.5,medium,7.5,none,,,,,,,,,,
H06,High,high,7.5,medium,7.5,none,,,,,,,,,,
H06,High,high,,no entry,,none,,,,,,,,,,
H06,High,high,,no entry,,none,,,,,,,,,,
H06,High,high,,no entry,,none,,,,,,,,,,
H06,High,high,,no entry,,none,,,,,,,,,,
H06,High,high,,no entry,,medium,,,,,,,,,,
H06,High,high,,no entry,,high,,,,,,,,,,
H06,High,high,,no entry,,none,,,,,,,,,,
H06,High,high,,no entry,,none,,,,,,,,,,
H06,High,high,,no entry,,none,,,,,,,,,,
H06,High,high,,no entry,,none,,,,,,,,,,
H06,High,high,,no entry,,none,,,,,,,,,,
H06,High,high,,no entry,,none,,,,,,,,,,
H06,High,high,,no entry,,high,,,,,,,,,,
H06,High,high,,no entry,,high,,,,,,,,,,
H06,High,high,,no entry,,low,,,,,,,,,,
H06,High,high,,no entry,,none,,,,,,,,,,
H06,High,high,,no entry,,none,,,,,,,,,,
H06,High,high,,no entry,,none,,,,,,,,,,
H06,High,high,,no entry,,none,,,,,,,,,,
H06,High,high,,no entry,,none,,,,,,,,,,
H06,High,high,,no entry,,none,,,,,,,,,,
H06,High,high,,no entry,,high,,,,,,,,,,
H06,High,high,,no entry,,none,,,,,,,,,,
H06,High,high,,no entry,,low,,,,,,,,,,
H06,High,high,,no entry,,low,,,,,,,,,,
H06,High,high,,no entry,,high,,,,,,,,,,
H06,High,high,,no entry,,low,,,,,,,,,,
H06,High,high,,no entry,,none,,,,,,,,,,
H06,High,high,,no entry,,none,,,,,,,,,,
H06,High,high,,no entry,,medium,,,,,,,,,,
H06,High,high,,no entry,,low,,,,,,,,,,
H06,High,high,,no entry,,low,,,,,,,,,,
H06,High,high,,no entry,,none,,,,,,,,,,
H06,High,high,,no entry,,none,,,,,,,,,,
H06,High,high,,no entry,,none,,,,,,,,,,
H06,High,high,,no entry,,low,,,,,,,,,,
H06,High,high,,no entry,,low,,,,,,,,,,
H06,High,high,,no entry,,low,,,,,,,,,,
H06,High,high,,no entry,,none,,,,,,,,,,
H06,High,high,,no entry,,none,,,,,,,,,,
H06,High,high,,no entry,,low,,,,,,,,,,
H06,High,high,,no entry,,low,,,,,,,,,,
H06,High,high,0,none,0,high,,,,,,,,,,
H06,High,high,0,none,0,none,,,,,,,,,,
H06,High,high,0,none,0,none,,,,,,,,,,
H06,High,high,0,none,0,none,,,,,,,,,,
H06,High,high,0,none,0,none,,,,,,,,,,
H06,High,high,0,none,0,low,,,,,,,,,,
H06,High,high,0,none,0,none,,,,,,,,,,
H06,High,high,0,none,0,none,,,,,,,,,,
H06,High,high,0,none,0,none,,,,,,,,,,
H06,High,high,0,none,0,none,,,,,,,,,,
H06,High,high,0,none,0,low,,,,,,,,,,
H06,High,high,0,none,0,low,,,,,,,,,,
H06,High,high,0,none,0,none,,,,,,,,,,
H06,High,high,0,none,0,low,,,,,,,,,,
H06,High,high,0,none,0,low,,,,,,,,,,
H06,High,high,0,none,0,none,,,,,,,,,,
H06,High,high,0,none,0,none,,,,,,,,,,
H06,High,high,0,none,0,none,,,,,,,,,,
H06,High,high,0,none,0,none,,,,,,,,,,
H06,High,high,0,none,0,low,,,,,,,,,,
H06,High,high,0,none,0,none,,,,,,,,,,
H06,High,high,0,none,0,none,,,,,,,,,,
H06,High,high,0,none,0,none,,,,,,,,,,
H06,High,high,0,none,0,none,,,,,,,,,,
H06,High,high,0,none,0,none,,,,,,,,,,
H06,High,high,0,none,0,none,,,,,,,,,,
H06,High,high,0,none,0,none,,,,,,,,,,
H06,High,low,12.5,high,12.5,low,,,,,,,,,,
H06,High,low,12.5,high,12.5,none,,,,,,,,,,
H06,High,low,12.5,high,12.5,none,,,,,,,,,,
H06,High,low,12.5,high,12.5,none,,,,,,,,,,
H06,High,low,12.5,high,12.5,none,,,,,,,,,,
H06,High,low,12.5,high,12.5,none,,,,,,,,,,
H06,High,low,2.5,low,2.5,none,,,,,,,,,,
H06,High,low,2.5,low,2.5,low,,,,,,,,,,
H06,High,low,2.5,low,2.5,low,,,,,,,,,,
H06,High,low,2.5,low,2.5,none,,,,,,,,,,
H06,High,low,2.5,low,2.5,none,,,,,,,,,,
H06,High,low,2.5,low,2.5,none,,,,,,,,,,
H06,High,low,2.5,low,2.5,none,,,,,,,,,,
H06,High,low,2.5,low,2.5,none,,,,,,,,,,
H06,High,low,2.5,low,2.5,none,,,,,,,,,,
H06,High,low,2.5,low,2.5,none,,,,,,,,,,
H06,High,low,2.5,low,2.5,none,,,,,,,,,,
H06,High,low,2.5,low,2.5,high,,,,,,,,,,
H06,High,low,2.5,low,2.5,none,,,,,,,,,,
H06,High,low,2.5,low,2.5,low,,,,,,,,,,
H06,High,low,2.5,low,2.5,none,,,,,,,,,,
H06,High,low,2.5,low,2.5,none,,,,,,,,,,
H06,High,low,2.5,low,2.5,none,,,,,,,,,,
H06,High,low,2.5,low,2.5,none,,,,,,,,,,
H06,High,low,2.5,low,2.5,none,,,,,,,,,,
H06,High,low,2.5,low,2.5,none,,,,,,,,,,
H06,High,low,7.5,medium,7.5,none,,,,,,,,,,
H06,High,low,7.5,medium,7.5,none,,,,,,,,,,
H06,High,low,7.5,medium,7.5,none,,,,,,,,,,
H06,High,low,7.5,medium,7.5,none,,,,,,,,,,
H06,High,low,,no entry,,none,,,,,,,,,,
H06,High,low,,no entry,,none,,,,,,,,,,
H06,High,low,,no entry,,none,,,,,,,,,,
H06,High,low,,no entry,,none,,,,,,,,,,
H06,High,low,,no entry,,none,,,,,,,,,,
H06,High,low,,no entry,,high,,,,,,,,,,
H06,High,low,,no entry,,high,,,,,,,,,,
H06,High,low,,no entry,,low,,,,,,,,,,
H06,High,low,,no entry,,none,,,,,,,,,,
H06,High,low,,no entry,,none,,,,,,,,,,
H06,High,low,,no entry,,none,,,,,,,,,,
H06,High,low,,no entry,,none,,,,,,,,,,
H06,High,low,,no entry,,high,,,,,,,,,,
H06,High,low,,no entry,,high,,,,,,,,,,
H06,High,low,,no entry,,high,,,,,,,,,,
H06,High,low,,no entry,,none,,,,,,,,,,
H06,High,low,,no entry,,none,,,,,,,,,,
H06,High,low,,no entry,,none,,,,,,,,,,
H06,High,low,,no entry,,none,,,,,,,,,,
H06,High,low,,no entry,,none,,,,,,,,,,
H06,High,low,,no entry,,none,,,,,,,,,,
H06,High,low,,no entry,,none,,,,,,,,,,
H06,High,low,,no entry,,none,,,,,,,,,,
H06,High,low,,no entry,,high,,,,,,,,,,
H06,High,low,,no entry,,none,,,,,,,,,,
H06,High,low,,no entry,,low,,,,,,,,,,
H06,High,low,,no entry,,medium,,,,,,,,,,
H06,High,low,,no entry,,none,,,,,,,,,,
H06,High,low,,no entry,,none,,,,,,,,,,
H06,High,low,,no entry,,none,,,,,,,,,,
H06,High,low,,no entry,,low,,,,,,,,,,
H06,High,low,,no entry,,none,,,,,,,,,,
H06,High,low,,no entry,,none,,,,,,,,,,
H06,High,low,,no entry,,none,,,,,,,,,,
H06,High,low,,no entry,,none,,,,,,,,,,
H06,High,low,,no entry,,low,,,,,,,,,,
H06,High,low,,no entry,,low,,,,,,,,,,
H06,High,low,,no entry,,low,,,,,,,,,,
H06,High,low,,no entry,,none,,,,,,,,,,
H06,High,low,,no entry,,none,,,,,,,,,,
H06,High,low,,no entry,,medium,,,,,,,,,,
H06,High,low,,no entry,,medium,,,,,,,,,,
H06,High,low,0,none,0,none,,,,,,,,,,
H06,High,low,0,none,0,none,,,,,,,,,,
H06,High,low,0,none,0,none,,,,,,,,,,
H06,High,low,0,none,0,none,,,,,,,,,,
H06,High,low,0,none,0,none,,,,,,,,,,
H06,High,low,0,none,0,none,,,,,,,,,,
H06,High,low,0,none,0,none,,,,,,,,,,
H06,High,low,0,none,0,none,,,,,,,,,,
H06,High,low,0,none,0,none,,,,,,,,,,
H06,High,low,0,none,0,low,,,,,,,,,,
H06,High,low,0,none,0,none,,,,,,,,,,
H06,High,low,0,none,0,none,,,,,,,,,,
H06,High,low,0,none,0,none,,,,,,,,,,
H06,High,medium,12.5,high,12.5,none,,,,,,,,,,
H06,High,medium,12.5,high,12.5,none,,,,,,,,,,
H06,High,medium,12.5,high,12.5,none,,,,,,,,,,
H06,High,medium,12.5,high,12.5,none,,,,,,,,,,
H06,High,medium,2.5,low,2.5,none,,,,,,,,,,
H06,High,medium,2.5,low,2.5,high,,,,,,,,,,
H06,High,medium,2.5,low,2.5,none,,,,,,,,,,
H06,High,medium,2.5,low,2.5,low,,,,,,,,,,
H06,High,medium,2.5,low,2.5,none,,,,,,,,,,
H06,High,medium,2.5,low,2.5,low,,,,,,,,,,
H06,High,medium,2.5,low,2.5,none,,,,,,,,,,
H06,High,medium,2.5,low,2.5,low,,,,,,,,,,
H06,High,medium,2.5,low,2.5,none,,,,,,,,,,
H06,High,medium,2.5,low,2.5,low,,,,,,,,,,
H06,High,medium,2.5,low,2.5,low,,,,,,,,,,
H06,High,medium,2.5,low,2.5,low,,,,,,,,,,
H06,High,medium,2.5,low,2.5,none,,,,,,,,,,
H06,High,medium,2.5,low,2.5,none,,,,,,,,,,
H06,High,medium,2.5,low,2.5,low,,,,,,,,,,
H06,High,medium,2.5,low,2.5,low,,,,,,,,,,
H06,High,medium,2.5,low,2.5,none,,,,,,,,,,
H06,High,medium,2.5,low,2.5,low,,,,,,,,,,
H06,High,medium,2.5,low,2.5,low,,,,,,,,,,
H06,High,medium,2.5,low,2.5,none,,,,,,,,,,
H06,High,medium,7.5,medium,7.5,medium,,,,,,,,,,
H06,High,medium,7.5,medium,7.5,none,,,,,,,,,,
H06,High,medium,7.5,medium,7.5,none,,,,,,,,,,
H06,High,medium,,no entry,,none,,,,,,,,,,
H06,High,medium,,no entry,,none,,,,,,,,,,
H06,High,medium,,no entry,,none,,,,,,,,,,
H06,High,medium,,no entry,,none,,,,,,,,,,
H06,High,medium,,no entry,,none,,,,,,,,,,
H06,High,medium,,no entry,,high,,,,,,,,,,
H06,High,medium,,no entry,,low,,,,,,,,,,
H06,High,medium,,no entry,,medium,,,,,,,,,,
H06,High,medium,,no entry,,none,,,,,,,,,,
H06,High,medium,,no entry,,high,,,,,,,,,,
H06,High,medium,,no entry,,low,,,,,,,,,,
H06,High,medium,,no entry,,none,,,,,,,,,,
H06,High,medium,,no entry,,high,,,,,,,,,,
H06,High,medium,,no entry,,high,,,,,,,,,,
H06,High,medium,,no entry,,medium,,,,,,,,,,
H06,High,medium,,no entry,,none,,,,,,,,,,
H06,High,medium,,no entry,,none,,,,,,,,,,
H06,High,medium,,no entry,,none,,,,,,,,,,
H06,High,medium,,no entry,,none,,,,,,,,,,
H06,High,medium,,no entry,,none,,,,,,,,,,
H06,High,medium,,no entry,,none,,,,,,,,,,
H06,High,medium,,no entry,,high,,,,,,,,,,
H06,High,medium,,no entry,,low,,,,,,,,,,
H06,High,medium,,no entry,,medium,,,,,,,,,,
H06,High,medium,,no entry,,none,,,,,,,,,,
H06,High,medium,,no entry,,medium,,,,,,,,,,
H06,High,medium,,no entry,,low,,,,,,,,,,
H06,High,medium,,no entry,,low,,,,,,,,,,
H06,High,medium,,no entry,,low,,,,,,,,,,
H06,High,medium,,no entry,,none,,,,,,,,,,
H06,High,medium,,no entry,,medium,,,,,,,,,,
H06,High,medium,,no entry,,none,,,,,,,,,,
H06,High,medium,,no entry,,none,,,,,,,,,,
H06,High,medium,,no entry,,none,,,,,,,,,,
H06,High,medium,,no entry,,none,,,,,,,,,,
H06,High,medium,,no entry,,low,,,,,,,,,,
H06,High,medium,,no entry,,low,,,,,,,,,,
H06,High,medium,,no entry,,low,,,,,,,,,,
H06,High,medium,,no entry,,none,,,,,,,,,,
H06,High,medium,,no entry,,none,,,,,,,,,,
H06,High,medium,,no entry,,high,,,,,,,,,,
H06,High,medium,,no entry,,high,,,,,,,,,,
H06,High,medium,0,none,0,none,,,,,,,,,,
H06,High,medium,0,none,0,high,,,,,,,,,,
H06,High,medium,0,none,0,none,,,,,,,,,,
H06,High,medium,0,none,0,low,,,,,,,,,,
H06,High,medium,0,none,0,none,,,,,,,,,,
H06,High,medium,0,none,0,low,,,,,,,,,,
H06,High,medium,0,none,0,none,,,,,,,,,,
H06,High,medium,0,none,0,low,,,,,,,,,,
H06,High,medium,0,none,0,low,,,,,,,,,,
H06,High,medium,0,none,0,low,,,,,,,,,,
H06,High,medium,0,none,0,low,,,,,,,,,,
H06,High,medium,0,none,0,low,,,,,,,,,,
H06,High,medium,0,none,0,none,,,,,,,,,,
H06,High,medium,0,none,0,none,,,,,,,,,,
H06,High,medium,0,none,0,none,,,,,,,,,,
H06,High,medium,0,none,0,none,,,,,,,,,,
H07,High,high,12.5,high,12.5,none,,,,,,,,,,
H07,High,high,12.5,high,12.5,low,,,,,,,,,,
H07,High,high,12.5,high,12.5,low,,,,,,,,,,
H07,High,high,12.5,high,12.5,none,,,,,,,,,,
H07,High,high,2.5,low,2.5,high,,,,,,,,,,
H07,High,high,2.5,low,2.5,none,,,,,,,,,,
H07,High,high,2.5,low,2.5,low,,,,,,,,,,
H07,High,high,2.5,low,2.5,none,,,,,,,,,,
H07,High,high,2.5,low,2.5,low,,,,,,,,,,
H07,High,high,2.5,low,2.5,high,,,,,,,,,,
H07,High,high,2.5,low,2.5,low,,,,,,,,,,
H07,High,high,2.5,low,2.5,low,,,,,,,,,,
H07,High,high,2.5,low,2.5,none,,,,,,,,,,
